7	25044	/discussions/amazon/view/25044-exam-aws-certified-database-specialty-topic-1-question-7/
3	25011	/discussions/amazon/view/25011-exam-aws-certified-database-specialty-topic-1-question-3/
172	65815	/discussions/amazon/view/65815-exam-aws-certified-database-specialty-topic-1-question-172/
175	65861	/discussions/amazon/view/65861-exam-aws-certified-database-specialty-topic-1-question-175/
253	81110	/discussions/amazon/view/81110-exam-aws-certified-database-specialty-topic-1-question-253/
222	80227	/discussions/amazon/view/80227-exam-aws-certified-database-specialty-topic-1-question-222/
163	68497	/discussions/amazon/view/68497-exam-aws-certified-database-specialty-topic-1-question-163/
195	79715	/discussions/amazon/view/79715-exam-aws-certified-database-specialty-topic-1-question-195/
205	79941	/discussions/amazon/view/79941-exam-aws-certified-database-specialty-topic-1-question-205/
201	79881	/discussions/amazon/view/79881-exam-aws-certified-database-specialty-topic-1-question-201/
295	103975	/discussions/amazon/view/103975-exam-aws-certified-database-specialty-topic-1-question-295/
246	80876	/discussions/amazon/view/80876-exam-aws-certified-database-specialty-topic-1-question-246/
225	80232	/discussions/amazon/view/80232-exam-aws-certified-database-specialty-topic-1-question-225/
224	80230	/discussions/amazon/view/80230-exam-aws-certified-database-specialty-topic-1-question-224/
182	66371	/discussions/amazon/view/66371-exam-aws-certified-database-specialty-topic-1-question-182/
216	80210	/discussions/amazon/view/80210-exam-aws-certified-database-specialty-topic-1-question-216/
180	67242	/discussions/amazon/view/67242-exam-aws-certified-database-specialty-topic-1-question-180/
161	66266	/discussions/amazon/view/66266-exam-aws-certified-database-specialty-topic-1-question-161/
254	81113	/discussions/amazon/view/81113-exam-aws-certified-database-specialty-topic-1-question-254/
184	65888	/discussions/amazon/view/65888-exam-aws-certified-database-specialty-topic-1-question-184/
169	65739	/discussions/amazon/view/65739-exam-aws-certified-database-specialty-topic-1-question-169/
154	66501	/discussions/amazon/view/66501-exam-aws-certified-database-specialty-topic-1-question-154/
294	103973	/discussions/amazon/view/103973-exam-aws-certified-database-specialty-topic-1-question-294/
292	103971	/discussions/amazon/view/103971-exam-aws-certified-database-specialty-topic-1-question-292/
291	103968	/discussions/amazon/view/103968-exam-aws-certified-database-specialty-topic-1-question-291/
276	90980	/discussions/amazon/view/90980-exam-aws-certified-database-specialty-topic-1-question-276/
273	89703	/discussions/amazon/view/89703-exam-aws-certified-database-specialty-topic-1-question-273/
271	91120	/discussions/amazon/view/91120-exam-aws-certified-database-specialty-topic-1-question-271/
116	49006	/discussions/amazon/view/49006-exam-aws-certified-database-specialty-topic-1-question-116/
301	104407	/discussions/amazon/view/104407-exam-aws-certified-database-specialty-topic-1-question-301/
159	67696	/discussions/amazon/view/67696-exam-aws-certified-database-specialty-topic-1-question-159/
285	103962	/discussions/amazon/view/103962-exam-aws-certified-database-specialty-topic-1-question-285/
86	48806	/discussions/amazon/view/48806-exam-aws-certified-database-specialty-topic-1-question-86/
84	25211	/discussions/amazon/view/25211-exam-aws-certified-database-specialty-topic-1-question-84/
49	64810	/discussions/amazon/view/64810-exam-aws-certified-database-specialty-topic-1-question-49/
28	25516	/discussions/amazon/view/25516-exam-aws-certified-database-specialty-topic-1-question-28/
6	25032	/discussions/amazon/view/25032-exam-aws-certified-database-specialty-topic-1-question-6/
5	25030	/discussions/amazon/view/25030-exam-aws-certified-database-specialty-topic-1-question-5/
286	103963	/discussions/amazon/view/103963-exam-aws-certified-database-specialty-topic-1-question-286/
245	80875	/discussions/amazon/view/80875-exam-aws-certified-database-specialty-topic-1-question-245/
207	80196	/discussions/amazon/view/80196-exam-aws-certified-database-specialty-topic-1-question-207/
170	65890	/discussions/amazon/view/65890-exam-aws-certified-database-specialty-topic-1-question-170/
114	48817	/discussions/amazon/view/48817-exam-aws-certified-database-specialty-topic-1-question-114/
46	68554	/discussions/amazon/view/68554-exam-aws-certified-database-specialty-topic-1-question-46/
58	25735	/discussions/amazon/view/25735-exam-aws-certified-database-specialty-topic-1-question-58/
238	80854	/discussions/amazon/view/80854-exam-aws-certified-database-specialty-topic-1-question-238/
235	80849	/discussions/amazon/view/80849-exam-aws-certified-database-specialty-topic-1-question-235/
82	27047	/discussions/amazon/view/27047-exam-aws-certified-database-specialty-topic-1-question-82/
78	26311	/discussions/amazon/view/26311-exam-aws-certified-database-specialty-topic-1-question-78/
277	89482	/discussions/amazon/view/89482-exam-aws-certified-database-specialty-topic-1-question-277/
110	48813	/discussions/amazon/view/48813-exam-aws-certified-database-specialty-topic-1-question-110/
194	79712	/discussions/amazon/view/79712-exam-aws-certified-database-specialty-topic-1-question-194/
193	79693	/discussions/amazon/view/79693-exam-aws-certified-database-specialty-topic-1-question-193/
220	80225	/discussions/amazon/view/80225-exam-aws-certified-database-specialty-topic-1-question-220/
257	81449	/discussions/amazon/view/81449-exam-aws-certified-database-specialty-topic-1-question-257/
265	89462	/discussions/amazon/view/89462-exam-aws-certified-database-specialty-topic-1-question-265/
255	81114	/discussions/amazon/view/81114-exam-aws-certified-database-specialty-topic-1-question-255/
126	49007	/discussions/amazon/view/49007-exam-aws-certified-database-specialty-topic-1-question-126/
93	48684	/discussions/amazon/view/48684-exam-aws-certified-database-specialty-topic-1-question-93/
55	25202	/discussions/amazon/view/25202-exam-aws-certified-database-specialty-topic-1-question-55/
19	25643	/discussions/amazon/view/25643-exam-aws-certified-database-specialty-topic-1-question-19/
4	25029	/discussions/amazon/view/25029-exam-aws-certified-database-specialty-topic-1-question-4/
133	49011	/discussions/amazon/view/49011-exam-aws-certified-database-specialty-topic-1-question-133/
132	49161	/discussions/amazon/view/49161-exam-aws-certified-database-specialty-topic-1-question-132/
36	25722	/discussions/amazon/view/25722-exam-aws-certified-database-specialty-topic-1-question-36/
33	25605	/discussions/amazon/view/25605-exam-aws-certified-database-specialty-topic-1-question-33/
242	80861	/discussions/amazon/view/80861-exam-aws-certified-database-specialty-topic-1-question-242/
232	80837	/discussions/amazon/view/80837-exam-aws-certified-database-specialty-topic-1-question-232/
230	80245	/discussions/amazon/view/80245-exam-aws-certified-database-specialty-topic-1-question-230/
217	80207	/discussions/amazon/view/80207-exam-aws-certified-database-specialty-topic-1-question-217/
213	80203	/discussions/amazon/view/80203-exam-aws-certified-database-specialty-topic-1-question-213/
212	80202	/discussions/amazon/view/80202-exam-aws-certified-database-specialty-topic-1-question-212/
188	79663	/discussions/amazon/view/79663-exam-aws-certified-database-specialty-topic-1-question-188/
200	79871	/discussions/amazon/view/79871-exam-aws-certified-database-specialty-topic-1-question-200/
185	66062	/discussions/amazon/view/66062-exam-aws-certified-database-specialty-topic-1-question-185/
165	66015	/discussions/amazon/view/66015-exam-aws-certified-database-specialty-topic-1-question-165/
160	65891	/discussions/amazon/view/65891-exam-aws-certified-database-specialty-topic-1-question-160/
146	64693	/discussions/amazon/view/64693-exam-aws-certified-database-specialty-topic-1-question-146/
141	78766	/discussions/amazon/view/78766-exam-aws-certified-database-specialty-topic-1-question-141/
275	89481	/discussions/amazon/view/89481-exam-aws-certified-database-specialty-topic-1-question-275/
64	26777	/discussions/amazon/view/26777-exam-aws-certified-database-specialty-topic-1-question-64/
281	90820	/discussions/amazon/view/90820-exam-aws-certified-database-specialty-topic-1-question-281/
85	26224	/discussions/amazon/view/26224-exam-aws-certified-database-specialty-topic-1-question-85/
198	79857	/discussions/amazon/view/79857-exam-aws-certified-database-specialty-topic-1-question-198/
50	25382	/discussions/amazon/view/25382-exam-aws-certified-database-specialty-topic-1-question-50/
237	80852	/discussions/amazon/view/80852-exam-aws-certified-database-specialty-topic-1-question-237/
210	80200	/discussions/amazon/view/80200-exam-aws-certified-database-specialty-topic-1-question-210/
266	89463	/discussions/amazon/view/89463-exam-aws-certified-database-specialty-topic-1-question-266/
166	67108	/discussions/amazon/view/67108-exam-aws-certified-database-specialty-topic-1-question-166/
142	48841	/discussions/amazon/view/48841-exam-aws-certified-database-specialty-topic-1-question-142/
111	48814	/discussions/amazon/view/48814-exam-aws-certified-database-specialty-topic-1-question-111/
12	25180	/discussions/amazon/view/25180-exam-aws-certified-database-specialty-topic-1-question-12/
268	90144	/discussions/amazon/view/90144-exam-aws-certified-database-specialty-topic-1-question-268/
270	89467	/discussions/amazon/view/89467-exam-aws-certified-database-specialty-topic-1-question-270/
244	80864	/discussions/amazon/view/80864-exam-aws-certified-database-specialty-topic-1-question-244/
261	89457	/discussions/amazon/view/89457-exam-aws-certified-database-specialty-topic-1-question-261/
274	90979	/discussions/amazon/view/90979-exam-aws-certified-database-specialty-topic-1-question-274/
226	80233	/discussions/amazon/view/80233-exam-aws-certified-database-specialty-topic-1-question-226/
215	80206	/discussions/amazon/view/80206-exam-aws-certified-database-specialty-topic-1-question-215/
279	89425	/discussions/amazon/view/89425-exam-aws-certified-database-specialty-topic-1-question-1/
259	89714	/discussions/amazon/view/89714-exam-aws-certified-database-specialty-topic-1-question-1/
243	80863	/discussions/amazon/view/80863-exam-aws-certified-database-specialty-topic-1-question-1/
89	48680	/discussions/amazon/view/48680-exam-aws-certified-database-specialty-topic-1-question-89/
87	49114	/discussions/amazon/view/49114-exam-aws-certified-database-specialty-topic-1-question-87/
96	48687	/discussions/amazon/view/48687-exam-aws-certified-database-specialty-topic-1-question-96/
115	48820	/discussions/amazon/view/48820-exam-aws-certified-database-specialty-topic-1-question-115/
135	49012	/discussions/amazon/view/49012-exam-aws-certified-database-specialty-topic-1-question-135/
139	48844	/discussions/amazon/view/48844-exam-aws-certified-database-specialty-topic-1-question-139/
2	67312	/discussions/amazon/view/67312-exam-aws-certified-database-specialty-topic-1-question-2/
153	66079	/discussions/amazon/view/66079-exam-aws-certified-database-specialty-topic-1-question-153/
137	48845	/discussions/amazon/view/48845-exam-aws-certified-database-specialty-topic-1-question-137/
15	25069	/discussions/amazon/view/25069-exam-aws-certified-database-specialty-topic-1-question-15/
223	80229	/discussions/amazon/view/80229-exam-aws-certified-database-specialty-topic-1-question-223/
208	80197	/discussions/amazon/view/80197-exam-aws-certified-database-specialty-topic-1-question-208/
204	79939	/discussions/amazon/view/79939-exam-aws-certified-database-specialty-topic-1-question-204/
196	79720	/discussions/amazon/view/79720-exam-aws-certified-database-specialty-topic-1-question-196/
192	79692	/discussions/amazon/view/79692-exam-aws-certified-database-specialty-topic-1-question-192/
191	79691	/discussions/amazon/view/79691-exam-aws-certified-database-specialty-topic-1-question-191/
251	81107	/discussions/amazon/view/81107-exam-aws-certified-database-specialty-topic-1-question-251/
240	80857	/discussions/amazon/view/80857-exam-aws-certified-database-specialty-topic-1-question-240/
239	80855	/discussions/amazon/view/80855-exam-aws-certified-database-specialty-topic-1-question-239/
234	80839	/discussions/amazon/view/80839-exam-aws-certified-database-specialty-topic-1-question-234/
140	48843	/discussions/amazon/view/48843-exam-aws-certified-database-specialty-topic-1-question-140/
162	65925	/discussions/amazon/view/65925-exam-aws-certified-database-specialty-topic-1-question-162/
29	67416	/discussions/amazon/view/67416-exam-aws-certified-database-specialty-topic-1-question-29/
79	26024	/discussions/amazon/view/26024-exam-aws-certified-database-specialty-topic-1-question-79/
73	26783	/discussions/amazon/view/26783-exam-aws-certified-database-specialty-topic-1-question-73/
119	49005	/discussions/amazon/view/49005-exam-aws-certified-database-specialty-topic-1-question-119/
122	49607	/discussions/amazon/view/49607-exam-aws-certified-database-specialty-topic-1-question-122/
181	66035	/discussions/amazon/view/66035-exam-aws-certified-database-specialty-topic-1-question-181/
124	48873	/discussions/amazon/view/48873-exam-aws-certified-database-specialty-topic-1-question-124/
177	67569	/discussions/amazon/view/67569-exam-aws-certified-database-specialty-topic-1-question-177/
138	49013	/discussions/amazon/view/49013-exam-aws-certified-database-specialty-topic-1-question-138/
47	26022	/discussions/amazon/view/26022-exam-aws-certified-database-specialty-topic-1-question-47/
39	65852	/discussions/amazon/view/65852-exam-aws-certified-database-specialty-topic-1-question-39/
72	26782	/discussions/amazon/view/26782-exam-aws-certified-database-specialty-topic-1-question-72/
167	66483	/discussions/amazon/view/66483-exam-aws-certified-database-specialty-topic-1-question-167/
179	66480	/discussions/amazon/view/66480-exam-aws-certified-database-specialty-topic-1-question-179/
68	26856	/discussions/amazon/view/26856-exam-aws-certified-database-specialty-topic-1-question-68/
121	49606	/discussions/amazon/view/49606-exam-aws-certified-database-specialty-topic-1-question-121/
101	50908	/discussions/amazon/view/50908-exam-aws-certified-database-specialty-topic-1-question-101/
90	48681	/discussions/amazon/view/48681-exam-aws-certified-database-specialty-topic-1-question-90/
105	48811	/discussions/amazon/view/48811-exam-aws-certified-database-specialty-topic-1-question-105/
130	49707	/discussions/amazon/view/49707-exam-aws-certified-database-specialty-topic-1-question-130/
53	65859	/discussions/amazon/view/65859-exam-aws-certified-database-specialty-topic-1-question-53/
178	65858	/discussions/amazon/view/65858-exam-aws-certified-database-specialty-topic-1-question-178/
173	66628	/discussions/amazon/view/66628-exam-aws-certified-database-specialty-topic-1-question-173/
69	26780	/discussions/amazon/view/26780-exam-aws-certified-database-specialty-topic-1-question-69/
35	25721	/discussions/amazon/view/25721-exam-aws-certified-database-specialty-topic-1-question-35/
164	65816	/discussions/amazon/view/65816-exam-aws-certified-database-specialty-topic-1-question-164/
118	49010	/discussions/amazon/view/49010-exam-aws-certified-database-specialty-topic-1-question-118/
98	49202	/discussions/amazon/view/49202-exam-aws-certified-database-specialty-topic-1-question-98/
108	48812	/discussions/amazon/view/48812-exam-aws-certified-database-specialty-topic-1-question-108/
20	25147	/discussions/amazon/view/25147-exam-aws-certified-database-specialty-topic-1-question-20/
141	48842	/discussions/amazon/view/48842-exam-aws-certified-database-specialty-topic-1-question-141/
56	26323	/discussions/amazon/view/26323-exam-aws-certified-database-specialty-topic-1-question-56/
31	25815	/discussions/amazon/view/25815-exam-aws-certified-database-specialty-topic-1-question-31/
49	25196	/discussions/amazon/view/25196-exam-aws-certified-database-specialty-topic-1-question-49/
2	25869	/discussions/amazon/view/25869-exam-aws-certified-database-specialty-topic-1-question-2/
52	26424	/discussions/amazon/view/26424-exam-aws-certified-database-specialty-topic-1-question-52/
14	25068	/discussions/amazon/view/25068-exam-aws-certified-database-specialty-topic-1-question-14/
44	26021	/discussions/amazon/view/26021-exam-aws-certified-database-specialty-topic-1-question-44/
63	26592	/discussions/amazon/view/26592-exam-aws-certified-database-specialty-topic-1-question-63/
29	26231	/discussions/amazon/view/26231-exam-aws-certified-database-specialty-topic-1-question-29/
46	25620	/discussions/amazon/view/25620-exam-aws-certified-database-specialty-topic-1-question-46/
53	26803	/discussions/amazon/view/26803-exam-aws-certified-database-specialty-topic-1-question-53/
32	25599	/discussions/amazon/view/25599-exam-aws-certified-database-specialty-topic-1-question-32/
61	26774	/discussions/amazon/view/26774-exam-aws-certified-database-specialty-topic-1-question-61/
39	25725	/discussions/amazon/view/25725-exam-aws-certified-database-specialty-topic-1-question-39/
16	25639	/discussions/amazon/view/25639-exam-aws-certified-database-specialty-topic-1-question-16/
8	25733	/discussions/amazon/view/25733-exam-aws-certified-database-specialty-topic-1-question-8/
60	25203	/discussions/amazon/view/25203-exam-aws-certified-database-specialty-topic-1-question-60/
